,FIPS,State,County,Risk of Severe Economic Harm,% Uninsured,% Children in Poverty,Income Ratio,% Single-Parent Households,% Severe Housing Cost Burden,% Severe Housing Problems,% Enrolled in Free or Reduced Lunch,% Unemployed,High School Graduation Rate
2552,48189,Texas,Hale,63.955264874515066,28.875585926,26.2,4.1448855114,32.859468258,10.793375698,15.483017203,73.134942403,4.8165869219,90.6
2553,48191,Texas,Hall,63.8033439763793,33.251533742,38.8,4.9733485499,43.117977528000004,8.8060965284,12.955465587,71.769383698,4.3439716312,96.7
2554,48193,Texas,Hamilton,49.09963264325197,27.695749441,23.4,5.0834177985,33.118027011,9.3086926762,14.705882353,53.117913832,3.3168859649,92.9
2555,48195,Texas,Hansford,30.960105743811578,30.544619423,17.2,3.9430083644,19.865113427,7.9619726679,11.616161616,58.51285615,2.3271969434,97.6
2556,48197,Texas,Hardeman,43.25368215058193,29.951045839000003,27.1,4.4206203393,15.628415300999999,6.5780265920000005,7.2327044025,78.8,3.6352800954,100.0
2557,48199,Texas,Hardin,49.63350156212448,16.312686987,17.1,5.2408979773,26.53031934,9.8159823671,11.68544831,46.208349291000005,5.1992931475,95.8
2558,48201,Texas,Harris,71.57877570638927,26.964611395,24.8,4.9537088019999995,36.148004508,15.634602171,20.141447410999998,64.185133746,4.3600560147000005,87.2
2559,48203,Texas,Harrison,57.88872867099255,20.625971494,22.8,4.396119754,32.766083605,11.172054129000001,13.972310969,54.971772676,4.3559344612,93.1
2560,48205,Texas,Hartley,22.67140453874412,23.37562476,10.3,3.3047970942,10.850202429000001,5.6878306878,12.430939227,58.992805755,1.8339100346000001,97.0
2561,48207,Texas,Haskell,57.09479177395544,29.508196720999997,33.9,4.8208335839,45.080500894,7.2507552870000005,10.706150342,74.832962138,3.8200339558999996,95.3
2562,48209,Texas,Hays,45.012359666288994,19.177147097,12.1,4.5532483934,24.937135064,16.187113342,20.722891565999998,44.292760965,2.9592782333999996,88.0
2563,48211,Texas,Hemphill,26.0351220517046,27.34375,13.4,4.0583837664999995,21.505376344000002,9.884678747899999,9.4545454545,35.913978495,2.1006564550999998,98.4
2564,48213,Texas,Henderson,57.68187592268343,24.992274754,29.9,4.639610226499999,27.915011228,10.661601122999999,12.925969448,62.315654484,3.7483855011,95.6
2565,48215,Texas,Hidalgo,84.56071686064477,42.397494784,40.4,5.644841668300001,37.01592308,15.323935855999999,26.310583581,85.385181964,6.5623279185,89.9
2566,48217,Texas,Hill,52.12517595358259,24.80344915,20.2,4.3457040243,30.114606194,10.09341159,15.657946115,63.067926226000004,3.6261178488,96.9
2567,48219,Texas,Hockley,44.45016651217084,25.071028181,28.1,4.6536692852999995,29.324055666,7.299270073,11.474398519000001,63.325879244,3.1049991351,88.3
2568,48221,Texas,Hood,42.02286538263467,19.882780149000002,16.8,4.7926336043,20.226619313,10.150393664,12.99904943,48.28194869399999,3.7118068653,93.5
2569,48223,Texas,Hopkins,52.574930476877135,25.780798149000002,21.1,4.5242576519,32.17711354,10.80719956,14.705882353,61.64726683399999,3.3652183935,95.1
2570,48225,Texas,Houston,74.57771140179214,23.619909502,40.8,4.7732534386,42.800374006999995,16.840026333,16.909975669,62.833983788999994,3.7394213737,95.9
2571,48227,Texas,Howard,53.28732790881313,22.005896423000003,25.1,4.449691358,36.858651911,11.306485158,12.689225289000001,58.507670851,3.2678780774000002,89.8
2572,48229,Texas,Hudspeth,70.74278161156316,34.032811904,25.0,5.2308983305000005,35.204081633,12.631578947000001,17.553191489,91.68081494100001,4.7418967587,97.6
2573,48231,Texas,Hunt,59.38476327805816,21.996232144,20.1,5.0579631902,29.200637668000002,13.91499599,17.316642593,54.563701669,3.7877893942000003,93.7
2574,48233,Texas,Hutchinson,50.533868918872535,23.77195836,18.9,4.887411517099999,36.323030195,7.9219455366,11.88369153,49.167253108000004,4.9972421401,94.6
2575,48235,Texas,Irion,40.17578192055481,15.985997666,10.2,4.9346321456,31.179775280999998,14.701130855999999,13.492063492,26.353790614,3.1128404669,100.0
2576,48237,Texas,Jack,38.7741614309747,28.239580960999998,21.9,5.034838217,26.420150054,7.1856287425,12.234910277000001,61.412051126,2.497749775,96.4
2577,48239,Texas,Jackson,44.48535722868815,22.702702703000003,19.4,4.101710245,21.570708411,10.91606134,14.90803485,55.189107413,3.2784673501999997,98.2
2578,48241,Texas,Jasper,61.35887664366395,20.806848472000002,29.9,4.9830756373,38.208430913,7.284096670599999,8.7741393787,64.394925179,6.4588472752,95.0
2579,48243,Texas,Jeff Davis,38.46173653311361,30.227272727,34.4,4.1649107187,5.0938337802,5.5327868852,12.315270936,54.44015444,2.9574861368,100.0
2580,48245,Texas,Jefferson,76.50976756960895,24.443320539000002,27.8,5.4272458878,42.531611784,12.488379647,16.084807907000002,68.061438213,6.3403000527,88.3
2581,48247,Texas,Jim Hogg,77.13461736533112,25.055268976,38.6,5.6955060899,46.112115732,11.727214786,14.779874214000001,83.753258036,5.7066666666999994,95.7
2582,48249,Texas,Jim Wells,70.90071068081163,25.215086469000003,33.3,5.8299412311,37.567379586,10.774269399000001,16.377720398,68.442174389,5.428219708099999,85.9
2583,48251,Texas,Johnson,38.45658667215985,21.49009911,15.5,3.7549291075999998,25.001768159,9.2564298447,12.815515961,51.386599151999995,3.4384420068,94.7
2584,48253,Texas,Jones,54.397122944347174,22.834645669,24.0,4.2387861589,29.528386903,8.6542201478,10.215053763,61.744966443,4.7893724873000005,97.5
2585,48255,Texas,Karnes,53.90359460294573,21.148899686,25.3,5.875705922000001,38.932547479,8.6465241955,17.016317016,70.35893477399999,2.8195763331,92.9
2586,48257,Texas,Kaufman,44.95656950595667,20.021987269,15.3,4.219723420299999,27.035264714,11.346482287,14.031897034000002,48.38572340899999,3.4699091291000004,95.5
2587,48259,Texas,Kendall,35.244790057335116,16.460840402,10.5,4.4405932526,21.21025641,13.167980330999999,14.339058999,23.858383131999997,2.9221534595999996,97.6
2588,48261,Texas,Kenedy,30.50605966972225,27.433628319,20.3,3.4575077311,5.988023952100001,4.2016806723,8.8235294118,76.923076923,3.7190082644999998,0.0
2589,48265,Texas,Kerr,51.64881381536033,26.021782855,23.3,3.8400642407,38.883787369000004,9.368707209,16.898656899000002,59.460610362,3.2268399854000003,93.8
2590,48267,Texas,Kimble,61.19322278298485,24.784482759,35.9,3.8862976536000002,42.519685039,13.230429989000001,13.679245283,61.463414633999996,3.0687830687999997,100.0
2591,48271,Texas,Kinney,48.33916984241424,25.942599886999997,26.6,5.4804804805,19.694656489,7.585004359199999,9.649122807000001,59.487179487,4.6937151949,95.8
2592,48273,Texas,Kleberg,77.48652453050434,24.358262029000002,33.3,6.696552221599999,41.206423815,15.815973935999999,17.633410673,67.918708038,4.9651241281,88.7
2593,48275,Texas,Knox,44.53084766711299,28.541988665999998,31.5,4.4227226203,24.289911851,4.1467304625,9.818181818200001,64.52991453,3.6152796726,98.6
2594,48277,Texas,Lamar,67.2211350293542,22.837727256999997,22.2,5.2152288987999995,41.411824669,13.42572305,16.618610747,62.569508803999994,3.7780746431,96.0
2595,48279,Texas,Lamb,63.5458509286916,30.432395333000002,27.8,4.6771358191,45.368106493,9.2911218169,11.838006231,70.252951096,4.4215742329,97.5
2596,48281,Texas,Lampasas,49.69358327325162,23.227023038000002,20.2,4.1621888657,31.007751938000002,10.920770877999999,14.963744232,50.709606987,3.7109163691000004,99.2
2597,48283,Texas,La Salle,54.36107391767088,20.577091227,35.5,4.4350534789,29.24120913,11.292875989,24.523809524,87.39130434799999,2.4353120244,87.6
2598,48285,Texas,Lavaca,41.50015449582861,21.065535125,22.2,5.0952639927,26.615646259000002,7.2300727123,14.276485787999999,42.534864643,3.1534608379000004,98.7
2599,48287,Texas,Lee,58.38397363271193,25.371066693000003,17.8,4.5949039186,40.632805995,13.862928349,15.960099751,63.832982878,3.1087533156,95.1
2600,48289,Texas,Leon,61.334843959213096,28.085848132,24.4,5.0703219785,36.354300385,10.321921308,12.420382166,51.46875,5.0203086920999995,96.8
2601,48291,Texas,Liberty,61.171765029010885,25.7457569,23.2,4.4997665079,28.741285455,9.9263541337,15.169855525,66.212406015,5.8477540786,91.2
2602,48293,Texas,Limestone,63.1896522127236,25.427657874,33.0,4.2796363451,33.308114241999995,9.8354231975,13.486637663,74.536340852,4.6791284677,95.3
2603,48295,Texas,Lipscomb,31.989219624403475,30.50397878,17.5,4.1552169826,24.586549063000003,6.5517241379,7.6923076923,62.532299742,2.7157513579000003,97.7
2604,48297,Texas,Live Oak,46.80536958835444,23.181891154000002,25.6,4.5080981434,29.43615257,5.413187446,13.351498637999999,61.417322835,3.7645709918,92.4
2605,48299,Texas,Llano,55.527517423696224,23.048756986,23.4,4.3756841931,30.176138251999998,12.582619339,13.700966458,58.899176955,3.6638183308,96.1
2606,48303,Texas,Lubbock,61.6489854773921,18.787267767,20.3,4.9431994567,38.165400561999995,17.287478314,18.752579684,54.949407797,3.0599459374,91.4
2607,48305,Texas,Lynn,51.13726096062074,22.42703533,26.8,5.9690397258,33.788174139,9.2004381161,10.672853828,57.99868334399999,3.2467532468,95.5
2608,48307,Texas,McCulloch,55.45885261097951,24.574540504,28.2,4.4358476314,37.054354179,9.0759075908,15.322580645,66.575716235,3.3306687982999996,99.2
2609,48309,Texas,McLennan,67.09753836646411,21.601606882,23.4,5.0965143377999995,37.36523797,15.719436712,18.67867179,61.807808723,3.5711279107,90.5
2610,48313,Texas,Madison,61.53912177704535,26.086956521999998,23.4,5.0418586603,27.331081081,10.637204522000001,20.145631068,69.34710439,4.3867306853,97.5
2611,48315,Texas,Marion,59.5117931815841,21.610017889,34.0,5.3436388332,22.684931506999998,9.4517958412,13.454960090999998,74.29245283,4.5774647887,96.6
2612,48317,Texas,Martin,43.23479932708484,25.430629502,19.6,5.3513049117,21.151653364,11.042524005,17.17791411,51.265822785,2.4225151407,100.0
2613,48319,Texas,Mason,58.14622171868026,29.160806376,23.4,4.5735179306000004,38.390804598,17.388362652,13.017751479000001,46.15384615399999,3.0916245082,98.1
2614,48321,Texas,Matagorda,77.81010746043191,26.241772811,27.8,5.589702825,36.612767745,15.013074912,17.453347969,65.86013986,6.1258278146,92.7
2615,48323,Texas,Maverick,79.87777663336423,35.200074794,35.0,5.6479626371,32.802443548,13.181355069,24.414303329000003,76.292689617,8.0961789062,92.2
2616,48325,Texas,Medina,46.58306725718407,19.444051492,17.9,4.8771851732,31.006465141,9.0664514393,12.909632572000001,58.636085091000005,3.4545033573,94.6
2617,48327,Texas,Menard,51.225666906993524,28.108108108000003,40.8,4.6310547759,20.723684211,5.640423031699999,13.903743316,72.063492063,4.0428061831,95.2
2618,48329,Texas,Midland,36.527963744978884,22.534241792,13.5,4.3916644716,30.179345813,10.081598973,15.567086731,46.301894397,2.0992011889,88.8
2619,48331,Texas,Milam,63.63769011570021,24.099803594,25.4,4.6755594244,36.966666667,9.1855410661,13.421750663,65.911474722,5.49273021,95.0
2620,48333,Texas,Mills,51.63336423249906,28.192961645,24.6,5.2181906733,32.884615385,11.591591592,13.333333332999999,59.022118743,3.5125066525,62.8
2621,48335,Texas,Mitchell,49.24297043979811,24.954320020999997,26.7,4.252937513,35.427135678,6.8248023304,7.8947368421,55.808980756000004,4.4054747648,93.8
2622,48337,Texas,Montague,44.32313660864491,27.1246393,20.9,4.6338857195,25.186693822,9.4936708861,14.223871367000001,54.915354915,3.2092004381,98.0
2623,48339,Texas,Montgomery,42.723246472345245,20.274873107999998,12.9,4.7416790558,23.224589058000003,10.831136528,14.363671799,42.256969762,3.7557422806,92.8
2624,48341,Texas,Moore,38.72352113159611,33.607660046,16.8,3.3773498233,24.885878368,7.1011374116,18.242245199,64.498255695,2.6904610925,98.5
2625,48343,Texas,Morris,61.44299103924193,19.933217189,31.1,4.3492812701,27.138331573000002,9.4144423753,14.755732802,74.700052165,6.569804169299999,91.7
2626,48345,Texas,Motley,46.94012428331102,23.868954758,30.3,4.142420357,44.838709677,5.6234718826,8.4210526316,76.162790698,3.6402569593000003,80.0
2627,48347,Texas,Nacogdoches,68.96951282315378,27.689555525,25.5,5.1212838423,34.05597162,15.671151234000002,18.838763575999998,65.008960573,3.9029132956,90.6
2628,48349,Texas,Navarro,64.51574140831532,27.312343393000003,27.7,4.6676258993,34.674650699000004,11.191754086,17.202757035999998,69.656887121,3.6939872213,94.9
2629,48351,Texas,Newton,61.210388986164034,20.315556135,29.2,5.2855686452,44.28621049,5.8798003905,6.9114470842,76.827956989,6.6439522998000005,93.4
2630,48353,Texas,Nolan,49.41720740206682,21.790268664000003,26.5,4.9414581652,30.699008868000004,8.581368380399999,13.511111110999998,61.59083875,3.3045549271,92.8
2631,48355,Texas,Nueces,71.97874824046417,23.117165456,22.6,4.8014408325,39.592535833,13.923363636,17.887384399000002,72.641777385,4.6678838411,90.4
2632,48357,Texas,Ochiltree,39.801558691248665,34.288710241,15.7,4.1346521486,17.853867319000003,10.971882640999999,14.365411437,58.138489209,2.8303989302,97.1
2633,48359,Texas,Oldham,38.4660280839084,17.543859649,25.4,4.9380749472000005,14.444444444,10.043668122,11.382113820999999,47.222222222,2.6431718062000003,97.4
2634,48361,Texas,Orange,57.5084972705737,18.244918195,20.1,4.575195115,34.314153921,9.076438293899999,12.829253176,66.346282205,5.729990615399999,90.8
2635,48363,Texas,Palo Pinto,67.3241322484293,25.764111412,25.0,4.976937030299999,38.527607362,15.996005990999999,19.107057129,67.85479991300001,3.3619668245999996,95.5
2636,48365,Texas,Panola,53.7259244000412,21.621621622,25.9,4.7938636693,33.456835865,9.0051457976,11.005053340999998,50.373038333000004,4.2212654437,95.3
2637,48367,Texas,Parker,31.593538641123363,17.357076385,11.5,4.0940188269,20.420691804,10.213112845,12.74555119,33.621517771,3.1093605189999995,96.3
2638,48369,Texas,Parmer,41.60658495553953,33.951828724,19.2,3.9441569889999997,27.548882682,7.8854200193,16.614906832,74.488926746,2.3241590214,97.9
2639,48371,Texas,Pecos,37.80856250214577,27.532700692,24.3,3.8246409675,20.046620047,6.1075875028999995,12.91810842,62.484510533000005,3.5923527598000002,70.1
2640,48373,Texas,Polk,71.12816287293576,25.979468645,24.7,4.880152477799999,43.741036673,11.027084065999999,15.486228217999999,75.7077495,5.0296188667,95.7
2641,48375,Texas,Potter,66.1422391595427,29.194761605,27.7,4.4009089948,37.085010441,15.384797034000002,19.916579771,73.617192207,2.9167263867,90.3
2642,48377,Texas,Presidio,69.3463109829368,36.574585635,35.2,5.5198793042,46.690796277,9.2693110647,9.1617933723,89.67701076600001,6.9836065574,92.3
2643,48379,Texas,Rains,49.351117519826964,25.891238671,23.7,4.1962934433,30.395136778,9.9118942731,17.294117647,61.231671553999995,3.4728104354,90.8
2644,48381,Texas,Randall,27.933704123322002,15.612888800999999,11.4,3.878487133,25.217914989,8.937815755,11.688311687999999,39.792006346,2.6241681261000003,96.2
2645,48383,Texas,Reagan,31.167816802279674,28.160657234000002,13.5,3.9991756543,28.776978417,8.3708370837,13.025210084000001,63.562281723000005,2.4789029536,88.1
2646,48385,Texas,Real,65.27019603804032,25.164113785999998,35.6,4.777953514,57.185628743,10.670194003999999,13.025210084000001,69.63696369600001,5.0,74.4
2647,48387,Texas,Red River,66.86407800322726,22.587751505,28.6,4.8527190332,33.279022403,10.996784565999999,12.003872217,66.209829868,5.4377699254,97.9
2648,48389,Texas,Reeves,37.34421670614893,27.69763416,21.9,4.6703296703,22.612612613000003,8.0964685616,11.553784860999999,65.110477548,2.1148367302,92.0
2649,48391,Texas,Refugio,64.83589109760703,21.588594705,25.5,4.4649725275,37.13949382,12.192013594,11.050724638,70.542635659,4.6835443038,96.8
2650,48393,Texas,Roberts,18.03910461084217,12.810707457000001,10.2,3.6794706168999998,28.630705394,5.0541516245,4.1176470588,21.00456621,2.9816513761000003,100.0
2651,48395,Texas,Robertson,58.5015621244893,21.836126247,25.6,4.7366676139,31.080414406,11.18258288,12.097407698,62.297972377,4.1410842587,94.2
2652,48397,Texas,Rockwall,28.67957565145741,15.846280764000001,6.9,3.7216687563999997,16.692704265,10.813752481,12.283089486,25.523799291,3.2196365955,97.0
2653,48399,Texas,Runnels,46.11700484086929,24.732315254,23.9,4.468142929,34.874840899,9.265442404,9.3667546174,55.605832076000006,3.1331028522000004,96.4
2654,48401,Texas,Rusk,53.55597898856731,24.870089756,20.8,4.4449549313,29.439868204,9.8530276308,13.009272267,65.211913975,4.0949049157,95.0
2655,48403,Texas,Sabine,70.6809832801181,24.070561456999997,28.5,4.6085111399,26.891615541999997,14.928425358,14.673913042999999,68.575772935,7.875560538099999,94.9
2656,48405,Texas,San Augustine,74.62234353005803,21.904974348000003,34.3,5.441555725900001,37.649880096,10.096957539,17.171717172,84.385665529,6.5282892534000005,96.2
2657,48407,Texas,San Jacinto,54.055515501081466,26.758104738000004,28.4,4.1762945368,27.613445378,8.8703480075,13.603322949,58.551704706,4.9748220177,91.1
2658,48409,Texas,San Patricio,69.54458062965634,22.858462249000002,26.1,4.7412686468,37.378102837,10.569511199999999,14.310307725,73.393985693,6.312806826799999,93.3
2659,48411,Texas,San Saba,55.25800803378307,33.647798742,28.0,4.5878450106,24.369016536,12.84562212,14.454976302999999,68.52886406,3.0146767156,98.6
2660,48413,Texas,Schleicher,41.31390119133449,28.442028986,23.8,4.2723646988,10.095011876000001,8.038277512,18.348623853,60.0,2.9347028613,100.0
2661,48415,Texas,Scurry,36.82322243966079,21.886224075999998,21.3,4.2310046098,26.988570096,6.0428849903,9.3062605753,55.96759115,3.4151241211000003,90.4
2662,48417,Texas,Shackelford,42.33099872970097,22.335297268,20.5,4.4800638807999995,35.225806452,10.329861111,12.547528517,48.037676608999995,2.3255813953,100.0
2663,48419,Texas,Shelby,62.07728224671268,30.140511964,30.1,4.5670596475,34.762880562,10.090571296,10.14254386,74.401170232,4.3286139417000005,93.0
2664,48421,Texas,Sherman,28.368867373914238,31.85483871,15.9,3.8181818182,21.126760563,6.2944162437,5.911330049299999,60.997442455,2.6946107783999995,96.2
2665,48423,Texas,Smith,60.473958869777185,23.85967317,22.2,4.7222983425,30.301598836999997,13.126148974000001,16.376217324000002,62.402349161000004,3.6348251397,92.0
2666,48425,Texas,Somervell,47.831908538469456,21.548561498,14.2,5.580113216799999,34.89318413,10.643804594,17.901234568,44.123408423,4.152087707,87.8
2667,48427,Texas,Starr,80.87513303807464,39.604300091,45.3,5.428400574099999,41.811566811999995,10.677270061,22.503082614,89.321107188,10.104294722,92.8
2668,48429,Texas,Stephens,54.0486490198098,30.390353565999998,30.4,5.0914236707,37.221431958000004,9.0704406562,12.425149700999999,63.091272485,3.6368196639,87.5
2669,48435,Texas,Sutton,45.16428056442477,25.541724297,22.6,4.2515368258,33.578174186999995,4.7436878347,12.5,58.384332925,3.8121170865,96.3
2670,48437,Texas,Swisher,63.042022865382634,28.196721310999997,29.2,4.6497004212,38.631578947,10.046629928,14.068441065,71.809169765,4.284649776499999,92.2
2671,48439,Texas,Tarrant,54.292409104954174,21.662900625,16.8,4.3382575237,33.014782544,13.101415474000001,17.257838981,54.704259723999996,3.4923165085,90.5
2672,48441,Texas,Taylor,55.831359219967744,20.307953595,22.1,4.4406860825,35.055739681,12.163703172,15.457668215999998,60.007380982,3.1726102069,90.3
2673,48443,Texas,Terrell,42.86400933841454,29.339853300999998,22.8,8.7903589744,33.628318584,8.504398827000001,3.5443037975,49.305555556,3.4031413613,91.7
2674,48445,Texas,Terry,60.865348302262504,30.547641659,32.6,3.92871127,33.700376702,10.306258322,13.523131673,77.68805779899999,4.1124713083,96.2
2675,48447,Texas,Throckmorton,49.16486421533286,29.382093317,24.3,6.725579525700001,39.285714286,7.264296754299999,9.6551724138,62.0,3.4042553191000002,96.2
2676,48449,Texas,Titus,64.75778487314176,30.948383253000003,29.7,4.1902377972,32.240092505,9.1288724871,16.312056738,68.670796959,5.0359156561,97.0
2677,48451,Texas,Tom Green,52.4642084663714,20.912940204,23.7,4.332508638,32.653061224,11.559152697,14.15377511,52.343710325,3.1623573937000002,92.5
2678,48453,Texas,Travis,49.200054931850175,16.603088833,15.2,4.6977461678,29.225988806,15.774787817,20.006623575,48.171145926,2.8268766643000003,89.3
2679,48455,Texas,Trinity,61.89274556253647,23.874159584,30.3,4.331217411,34.316717531,9.3421287217,13.278388278,68.199398367,5.1440329218,94.2
2680,48457,Texas,Tyler,60.91770522195902,20.229078145,26.4,4.8153219837,27.586206896999997,9.8500749625,13.337713535,63.814904493,6.591525181900001,95.6
2681,48459,Texas,Upshur,50.724413774161434,21.594726234,21.1,4.3273725835,26.575791739,9.992486852,13.522238164000001,59.480025365,4.1813799675,95.2
2682,48461,Texas,Upton,42.70264702853022,25.633528265,20.2,4.875058559,33.049242424,6.494587843500001,13.438735178,57.341040461999995,3.4177215189999997,93.0
2683,48463,Texas,Uvalde,64.8951144985752,28.022606472,35.0,4.805300068999999,49.938717146,9.0588092049,15.276145711,65.834238147,4.3021032505,88.5
2684,48465,Texas,Val Verde,63.7552786074776,29.328155633,28.9,5.1304760899,33.526176702,10.614224137999999,16.661101836,72.558181328,4.2846661775,82.9
2685,48467,Texas,Van Zandt,45.21835410443919,24.397435896999998,20.8,4.3939874813,25.598124798,9.9525561064,13.50996852,53.309147956000004,3.4892697236,92.4
2686,48469,Texas,Victoria,58.814845332509364,21.730841827,21.4,4.6581362887,33.950991428,11.727180399000002,15.008457635,67.742143641,3.811390362,86.7
2687,48471,Texas,Walker,65.53026401620488,21.983622995,28.3,6.642643736799999,27.572324689000002,20.868147544,18.820971249,49.175824176000006,4.2094284522,76.7
2688,48473,Texas,Waller,62.80684588182787,28.718304966999998,19.9,4.7263463132,27.008447905,13.230383973,21.342329545,71.279861204,4.2920528929,95.1
2689,48475,Texas,Ward,32.464723452466785,25.293935644,17.7,4.8914243310000005,17.803030303,8.8091353997,9.2993630573,51.606425703,2.5756214434999998,94.8
2690,48477,Texas,Washington,53.7216328492464,22.621097955,19.5,4.6424112794,31.610942249,12.519227482,13.767209010999998,54.079211535,3.6549512228,90.8
2691,48479,Texas,Webb,78.5370961650702,38.700868416999995,34.6,5.9242492444,39.064492021,17.589746564000002,29.997186665,82.325494588,3.7598757860000003,92.5
2692,48481,Texas,Wharton,65.6409860267106,25.460650577,26.0,5.2060368098000005,36.727103673,12.133516862,14.753004005,65.348309236,3.7168472169999998,96.0
2693,48483,Texas,Wheeler,48.41212620592577,27.943166441,20.9,4.6433427762,32.122507123000005,11.416184971,13.30472103,50.90090090100001,3.1527890057,95.1
2694,48485,Texas,Wichita,64.56981494832975,21.180603770999998,22.4,4.9313928212,36.853902058,14.711858545,15.735883986,61.217079783,3.4138775798000003,96.8
2695,48487,Texas,Wilbarger,53.37401723486801,25.535353535,23.6,4.9901433183999995,47.353760446,8.323400874099999,13.314176245,60.43814433,4.1458041258,84.7
2696,48489,Texas,Willacy,78.730215950836,28.918733458000002,44.5,6.1345391904,45.60629317,10.879454132000001,17.155172414000003,82.95059151,9.9357467482,88.3
2697,48491,Texas,Williamson,27.47622480859683,13.601408182,7.9,3.5791167223,21.57147631,10.100611102,12.340940003,29.369333598,3.0525811092,94.7
2698,48493,Texas,Wilson,31.754042640848688,18.955335324,14.6,4.2097219964,24.115044248,8.8659520974,12.342487884,40.26446281,3.0542433621,94.4
2699,48495,Texas,Winkler,40.331136059326404,26.586102719,20.1,4.6321394830000004,26.731831704,8.1526104418,12.380952380999998,60.259179266000004,2.8039702233,99.0
2700,48497,Texas,Wise,39.367253750815394,25.27301092,14.1,4.1756152532,24.84810523,10.384269982000001,12.695449242,46.325243976,3.4495067497000003,96.6
2701,48499,Texas,Wood,65.3122532358293,23.377832971,24.9,4.6037941665,36.072357531,13.325314933,15.097856477,58.102893891,4.2437871187,94.7
2702,48501,Texas,Yoakum,33.30157585745185,28.825396825,16.3,4.8452824726,9.0555359038,4.6948356808,14.392523364,56.434253627,2.8372591006,97.5
2703,48503,Texas,Young,43.83990798915097,26.267605634000002,20.4,4.157614888,33.766540643,9.225700164700001,9.5871238628,56.629417095,3.2368388908999997,96.7
2704,48505,Texas,Zapata,76.47286023277373,39.466873706,49.1,5.4161214953,39.882204459,11.341734618,23.0,83.300198807,5.5617559524,90.4
2705,48507,Texas,Zavala,77.2882548837848,25.560467319,44.5,5.0517746913999995,63.04772537,9.9392097264,23.076923076999996,79.671618452,9.5463401058,92.2
2706,49001,Utah,Beaver,22.37786246438013,14.306784660999998,13.7,3.2891743119,11.495372625,7.5792374828,10.840707965,48.704990523999996,3.5169210351999998,85.0
2707,49003,Utah,Box Elder,16.257252720843205,9.962317475299999,9.2,3.2539642824,15.07632463,8.0188401531,9.3065145602,36.736178468,3.0391193238,84.0
2708,49005,Utah,Cache,31.01332097366704,11.874711082000001,11.6,3.8890543275,14.416989447999999,11.830932422,14.267904142,37.507589556999996,2.6856564762,92.423541698
2709,49007,Utah,Carbon,48.91337933875784,12.198863124,17.0,4.4777014183,27.414272475,12.564068866,14.009038089,47.376349485,4.5417010735000005,95.0
2710,49011,Utah,Davis,17.80221100696948,8.3101898102,6.4,3.1579110824,14.194106204,7.7535574914,11.156339515,21.350321505,2.9339007691,95.0
2711,49013,Utah,Duchesne,33.286126274590586,17.973303252,13.6,3.7523935410000004,18.022140221,9.1455696203,13.688212927999999,42.494172494000004,4.5960642154,88.0
2712,49015,Utah,Emery,30.37473821540152,10.049514029,16.6,3.7567900758999997,18.059125964,3.9583333332999997,9.2460881935,49.65095986,4.7904191617,94.0
2713,49017,Utah,Garfield,51.520067291516455,17.543859649,19.1,3.9418266433999998,23.355817875,12.76849642,11.782477341,48.715313464,7.7805665113,93.0
2714,49019,Utah,Grand,45.652659044872465,15.006085898,16.2,3.4318316789999996,37.743806009000004,11.004412145999998,13.87434555,47.58064516100001,4.7501643655,83.0
2715,49021,Utah,Iron,44.70508462938167,16.892194333,16.4,4.4714905932999995,21.503874887,13.096601755999998,14.431295201,46.102030708,3.5678281832,90.0
2716,49023,Utah,Juab,19.32399491880386,12.233238110999999,10.7,3.13339164,21.348614072,4.6568627451,13.470681458,35.535714286,2.9781126659,95.453066333
2717,49025,Utah,Kane,30.23569196965016,10.614379085,14.5,4.4680710122,13.458162668,9.625453081,12.934362934000001,42.803030303,3.2122169563,97.5
2718,49027,Utah,Millard,25.275517561025854,16.268230341,14.7,3.6869595295999997,14.184036604000001,5.9872922776,9.9639855942,51.764314248000005,3.2697547684,91.0
2719,49029,Utah,Morgan,12.444638994747141,8.0533751962,3.8,3.4170399687,6.8176224465,8.0912214933,10.064935065,13.470834675999999,2.7910392949,93.0
2720,49031,Utah,Piute,47.94263054897518,13.589364845,30.8,4.1742976356,5.8394160584,8.0578512397,9.1743119266,67.465753425,5.3941908714,95.0
2721,49033,Utah,Rich,22.55381604696673,12.14511041,11.4,3.3538242087,27.283372365,4.0209790210000005,12.0,43.724696356,3.3163265306,95.0
2722,49035,Utah,Salt Lake,31.19013286641261,12.545260732000001,10.4,3.8494188833,22.601517756999996,11.330670242,15.316238835999998,40.89489495,3.0255641326,82.025665485
2723,49037,Utah,San Juan,70.18488000823979,21.110706924000002,26.8,6.1300071647,36.298932384000004,9.008528784600001,18.860759494,99.80481457399999,6.2380538662000005,92.0
2724,49039,Utah,Sanpete,30.122395028667565,15.018221340999999,16.3,3.6889641662,14.72136014,8.6898557751,12.809405941,50.02483032600001,3.7271561398000004,82.243413517
2725,49041,Utah,Sevier,28.404916400590512,14.124934565999999,15.6,3.9578956544,18.529269473,8.1388730791,11.797752809,51.345712497,3.5833586394999997,83.0
2726,49043,Utah,Summit,30.599615477048783,9.7423941293,5.8,4.5215832029000005,19.084266925999998,11.931939029,13.41127923,22.590685981,3.0386513157999997,93.74547803600001
